saving,actual_price,diff,make,odometer,year,model,body_style,kbb_price,state,city,ext_color,int_color,car_url,drive_line,transmission,city_fuel_economy,engine,doors,vin,zipCode,driveTrain,classification,trim,uuid,account_id
0.0,17597,0,Kia,14304,2019,Niro,SUV,17597,PA,Bensalem,Silver,Silky,BLA,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Niro-560950ec0a0e0ae8084f5a29e226646b.htm,Front-wheel Drive,Automatic,51,I-4 cyl,4,KNDCB3LCXK5293457,19020,Front-wheel Drive,primary,LX,560950ec0a0e0ae8084f5a29e226646b,hertzcarsalesbensalem
0.0,17597,0,Toyota,33204,2019,C-HR,SUV,17597,PA,Bensalem,Blue Eclipse,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-859244860a0d0c14242dfa524549c7de.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX9K1032909,19020,Front-wheel Drive,primary,XLE,859244860a0d0c14242dfa524549c7de,hertzcarsalesbensalem
0.0,17897,0,Dodge,27450,2019,Journey,SUV,17897,PA,Bensalem,White,Vice,Black,https://www.hertzcarsales.com/certified/Dodge/2019-Dodge-Journey-514f71e30a0e0a6b6c1a274f98558abc.htm,All-wheel Drive,Automatic,16,V-6 cyl,4,3C4PDDGG0KT708316,19020,All-wheel Drive,primary,Crossroad,514f71e30a0e0a6b6c1a274f98558abc,hertzcarsalesbensalem
0.0,18097,0,Kia,40974,2019,Sorento,SUV,18097,PA,Bensalem,Silver,Sparklin,BLA,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Sorento-c37cb33b0a0e0a171983e9bdb9c57ae4.htm,All-wheel Drive,Automatic,19,V-6 cyl,4,5XYPGDA5XKG477382,19020,All-wheel Drive,primary,3.3L LX,c37cb33b0a0e0a171983e9bdb9c57ae4,hertzcarsalesbensalem
0.0,18197,0,Toyota,15946,2019,C-HR,SUV,18197,PA,Bensalem,Blue Eclipse,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-560954730a0d04fe4838ddbc73305d9b.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX7K1036621,19020,Front-wheel Drive,primary,XLE,560954730a0d04fe4838ddbc73305d9b,hertzcarsalesbensalem
0.0,18998,0,GMC,45563,2019,Terrain,SUV,18998,PA,Bensalem,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-8d67df190a0e0ae75f1d9dd04eca8ef5.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV4KL208339,19020,All-wheel Drive,primary,SLT,8d67df190a0e0ae75f1d9dd04eca8ef5,hertzcarsalesbensalem
0.0,19297,0,Jeep,45622,2019,Cherokee,SUV,19297,PA,Bensalem,White,Bright,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-85923c9f0a0e0a6b43a3789b60b868f8.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDXXKD197605,19020,4x4,primary,Limited,85923c9f0a0e0a6b43a3789b60b868f8,hertzcarsalesbensalem
0.0,19298,0,GMC,42870,2019,Terrain,SUV,19298,PA,Bensalem,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-5f8b23350a0e0a6b10e26e517c7f9f90.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV7KL242792,19020,All-wheel Drive,primary,SLT,5f8b23350a0e0a6b10e26e517c7f9f90,hertzcarsalesbensalem
0.0,19397,0,Jeep,42499,2019,Cherokee,SUV,19397,PA,Bensalem,Billet Silver,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-c37cb3100a0e0a171983e9bdf116a5ee.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX0KD197600,19020,4x4,primary,Limited,c37cb3100a0e0a171983e9bdf116a5ee,hertzcarsalesbensalem
0.0,19597,0,Jeep,42875,2019,Cherokee,SUV,19597,PA,Bensalem,White,Bright,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-c71ff7900a0e0a6b10e26e5158975360.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX0KD166363,19020,4x4,primary,Limited,c71ff7900a0e0a6b10e26e5158975360,hertzcarsalesbensalem
0.0,19897,0,GMC,40856,2019,Terrain,SUV,19897,PA,Bensalem,Red Quartz Tintcoat,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-d72134e40a0e0adf2ba66a597ee93e1a.htm,All-wheel Drive,Automatic,24,I-4 cyl,4,3GKALVEV5KL230303,19020,All-wheel Drive,primary,SLT,d72134e40a0e0adf2ba66a597ee93e1a,hertzcarsalesbensalem
0.0,19897,0,Nissan,10345,2020,Rogue,SUV,19897,PA,Bensalem,Gun Metallic,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-5282d9e60a0e0a6b6c1a274fe9f02c52.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,5N1AT2MV8LC712106,19020,All-wheel Drive,primary,S,5282d9e60a0e0a6b6c1a274fe9f02c52,hertzcarsalesbensalem
0.0,20297,0,Toyota,23919,2019,RAV4,SUV,20297,PA,Bensalem,Magnetic Gray,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-5cd841980a0d0c1476691332a4fcfa84.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,2T3H1RFV7KW012815,19020,Front-wheel Drive,primary,LE,5cd841980a0d0c1476691332a4fcfa84,hertzcarsalesbensalem
0.0,20400,0,Hyundai,16878,2019,Santa Fe,SUV,20400,PA,Bensalem,Quartz White,BLA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Santa+Fe-cdf8ce3d0a0e0adf666e9d8a487e08ba.htm,Front-wheel Drive,Automatic,22,I-4 cyl,4,5NMS23AD6KH083216,19020,Front-wheel Drive,primary,SE 2.4,cdf8ce3d0a0e0adf666e9d8a487e08ba,hertzcarsalesbensalem
0.0,20497,0,Jeep,23273,2019,Compass,SUV,20497,PA,Bensalem,Granite Crystal,Ruby Red/Black,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Compass-85924e2f0a0e0a6b43a3789b9924c5bd.htm,4x4,Automatic,22,I-4 cyl,4,3C4NJDDB6KT748019,19020,4x4,primary,Trailhawk,85924e2f0a0e0a6b43a3789b9924c5bd,hertzcarsalesbensalem
0.0,21297,0,Jeep,29658,2019,Cherokee,SUV,21297,PA,Bensalem,Granite Crystal,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-859249540a0e0a6b43a3789be7973612.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX3KD440123,19020,4x4,primary,Limited,859249540a0e0a6b43a3789be7973612,hertzcarsalesbensalem
0.0,21697,0,Jeep,26453,2019,Cherokee,SUV,21697,PA,Bensalem,Billet Silver,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-8592580d0a0e0a6b43a3789b2ecefeb5.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX3KD423287,19020,4x4,primary,Limited,8592580d0a0e0a6b43a3789b2ecefeb5,hertzcarsalesbensalem
0.0,22096,0,Toyota,20962,2019,RAV4,SUV,22096,PA,Bensalem,Midnight Black,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-56094b340a0d04fe4838ddbccea001d7.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,JTMF1RFV3KD500695,19020,All-wheel Drive,primary,LE,56094b340a0d04fe4838ddbccea001d7,hertzcarsalesbensalem
0.0,22986,0,Toyota,39389,2019,RAV4,SUV,22986,PA,Bensalem,Gray,Magnetic,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-85922cc20a0d0c14242dfa5225b3da4b.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,JTMP1RFV7KD007249,19020,All-wheel Drive,primary,XLE,85922cc20a0d0c14242dfa5225b3da4b,hertzcarsalesbensalem
0.0,23998,0,Ford,43508,2018,Explorer,SUV,23998,PA,Bensalem,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2018-Ford-Explorer-9f7035070a0e0ae71e4d0d9781b3c2f8.htm,4x4,Automatic,16,V-6 cyl,4,1FM5K8D85JGA45664,19020,4x4,primary,XLT,9f7035070a0e0ae71e4d0d9781b3c2f8,hertzcarsalesbensalem
0.0,25097,0,Ford,21230,2019,Edge,SUV,25097,PA,Bensalem,Magnetic,BLA,https://www.hertzcarsales.com/certified/Ford/2019-Ford-Edge-5742acc60a0e0adf45cbab02fe4a459e.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,2FMPK4J90KBB90232,19020,All-wheel Drive,primary,SEL,5742acc60a0e0adf45cbab02fe4a459e,hertzcarsalesbensalem
0.0,26895,0,Ford,8419,2020,Edge,SUV,26895,PA,Bensalem,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2020-Ford-Edge-5742a5880a0e0adf45cbab02c55137c5.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,2FMPK4J9XLBA44681,19020,All-wheel Drive,primary,SEL,5742a5880a0e0adf45cbab02c55137c5,hertzcarsalesbensalem
0.0,28097,0,Jeep,32154,2019,Grand Cherokee,SUV,28097,PA,Bensalem,Red,Velvet,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Grand+Cherokee-a34a2fc40a0e0adf2ba66a59679fa002.htm,4x4,Automatic,18,V-6 cyl,4,1C4RJFBG1KC711595,19020,4x4,primary,Limited,a34a2fc40a0e0adf2ba66a59679fa002,hertzcarsalesbensalem
0.0,30996,0,INFINITI,24518,2019,QX60,SUV,30996,PA,Bensalem,Platinum,Liquid,BLA,https://www.hertzcarsales.com/certified/INFINITI/2019-INFINITI-QX60-a34a2b020a0e0adf2ba66a59b1d57d40.htm,All-wheel Drive,Automatic,19,V-6 cyl,4,5N1DL0MM7KC557586,19020,All-wheel Drive,primary,PURE,a34a2b020a0e0adf2ba66a59b1d57d40,hertzcarsalesbensalem
0.0,30997,0,INFINITI,12674,2018,QX60,SUV,30997,PA,Bensalem,Platinum,Liquid,BLA,https://www.hertzcarsales.com/certified/INFINITI/2018-INFINITI-QX60-a34a3e040a0e0adf2ba66a5906cf87ad.htm,All-wheel Drive,Automatic,19,V-6 cyl,4,5N1DL0MM9JC533529,19020,All-wheel Drive,primary,Base,a34a3e040a0e0adf2ba66a5906cf87ad,hertzcarsalesbensalem
0.0,32900,0,BMW,22180,2019,X3,SAV,32900,PA,Bensalem,White,Alpine,BLA,https://www.hertzcarsales.com/certified/BMW/2019-BMW-X3-cdf8d56f0a0d0c146692cd5d8ba3c32b.htm,4x2,Automatic,23,I-4 cyl,4,5UXTR7C54KLR43821,19020,4x2,primary,sDrive30i,cdf8d56f0a0d0c146692cd5d8ba3c32b,hertzcarsalesbensalem
0.0,36897,0,BMW,6164,2020,X1,SAV,36897,PA,Bensalem,White,Alpine,BLA,https://www.hertzcarsales.com/certified/BMW/2020-BMW-X1-28ceffa60a0d0c1408dac1c6f7b78de3.htm,All-wheel Drive,Automatic,23,I-4 cyl,4,WBXJG9C06L5P74697,19020,All-wheel Drive,primary,xDrive28i,28ceffa60a0d0c1408dac1c6f7b78de3,hertzcarsalesbensalem
0.0,38297,0,INFINITI,34271,2019,QX80,SUV,38297,PA,Bensalem,Black Obsidian,BLA,https://www.hertzcarsales.com/certified/INFINITI/2019-INFINITI-QX80-a34a3de00a0e0adf2ba66a5963b96adc.htm,4x2,Automatic,14,V-8 cyl,4,JN8AZ2NF1K9685132,19020,4x2,primary,LUXE,a34a3de00a0e0adf2ba66a5963b96adc,hertzcarsalesbensalem
0.0,40297,0,Ford,30509,2019,Expedition,SUV,40297,PA,Bensalem,White,Oxford,BLA,https://www.hertzcarsales.com/certified/Ford/2019-Ford-Expedition-a34a30840a0e0adf2ba66a5903cb781b.htm,4x4,Automatic,17,V-6 cyl,4,1FMJU1JT1KEA29435,19020,4x4,primary,XLT,a34a30840a0e0adf2ba66a5903cb781b,hertzcarsalesbensalem
0.0,40697,0,CADILLAC,11937,2020,XT5,SUV,40697,PA,Bensalem,Mocha,Dark,BLA,https://www.hertzcarsales.com/certified/CADILLAC/2020-CADILLAC-XT5-514f73620a0e0a6b6c1a274f6c25ea2a.htm,All-wheel Drive,Automatic,21,V-6 cyl,4,1GYKNDRS3LZ122660,19020,All-wheel Drive,primary,Premium Luxury,514f73620a0e0a6b6c1a274f6c25ea2a,hertzcarsalesbensalem
0.0,40697,0,GMC,28231,2019,Yukon XL,SUV,40697,PA,Bensalem,Satin Steel,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Yukon+XL-514f73210a0e0a6b6c1a274f5deab8ce.htm,4x4,Automatic,14,V-8 cyl,4,1GKS2GKC5KR159621,19020,4x4,primary,SLT,514f73210a0e0a6b6c1a274f5deab8ce,hertzcarsalesbensalem
0.0,47298,0,INFINITI,24762,2019,QX80,SUV,47298,PA,Bensalem,Hermosa Blue,BLA,https://www.hertzcarsales.com/certified/INFINITI/2019-INFINITI-QX80-c71ff7260a0e0a6b10e26e51d5cb0b8c.htm,All-wheel Drive,Automatic,13,V-8 cyl,4,JN8AZ2NE2K9233570,19020,All-wheel Drive,primary,LUXE,c71ff7260a0e0a6b10e26e51d5cb0b8c,hertzcarsalesbensalem
0.0,13887,0,Kia,43841,2017,Sportage,SUV,13887,PA,Warminster,null,null,https://www.hertzcarsales.com/certified/Kia/2017-Kia-Sportage-a61962970a0e0adf2ba66a59276793e4.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,KNDPMCAC9H7102722,18974,All-wheel Drive,primary,LX,a61962970a0e0adf2ba66a59276793e4,hertzcarsaleswarminster
0.0,14636,0,Mitsubishi,18987,2019,Outlander Sport,CUV,14636,PA,Warminster,Alloy Silver,Black,https://www.hertzcarsales.com/certified/Mitsubishi/2019-Mitsubishi-Outlander+Sport-2df7b3940a0e0ae7126286ae0a984499.htm,Front-wheel Drive,Automatic,24,I-4 cyl,4,JA4AP3AU3KU022597,18974,Front-wheel Drive,primary,2.0 LE,2df7b3940a0e0ae7126286ae0a984499,hertzcarsaleswarminster
0.0,14664,0,Kia,42998,2019,Sportage,SUV,14664,PA,Warminster,Silver,Mineral,BLA,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Sportage-84d0f1c00a0e0adf34645427d58475e9.htm,Front-wheel Drive,Automatic,23,I-4 cyl,4,KNDPM3AC4K7507717,18974,Front-wheel Drive,primary,LX,84d0f1c00a0e0adf34645427d58475e9,hertzcarsaleswarminster
0.0,14787,0,Nissan,33335,2017,Rogue Sport,SUV,14787,PA,Warminster,Magnetic Black,null,https://www.hertzcarsales.com/certified/Nissan/2017-Nissan-Rogue+Sport-e6c5fe6c0a0e0adf76b9551f25abd601.htm,Front-wheel Drive,Automatic,25,I-4 cyl,4,JN1BJ1CP6HW033603,18974,Front-wheel Drive,primary,S,e6c5fe6c0a0e0adf76b9551f25abd601,hertzcarsaleswarminster
0.0,15298,0,Honda,68374,2016,CR-V,SUV,15298,PA,Warminster,Crystal Black Pearl,null,https://www.hertzcarsales.com/certified/Honda/2016-Honda-CR-V-e6c5fec90a0e0adf76b9551f6a24fe64.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2HKRM4H55GH675861,18974,All-wheel Drive,primary,EX,e6c5fec90a0e0adf76b9551f6a24fe64,hertzcarsaleswarminster
0.0,15637,0,Hyundai,34568,2019,Kona,SUV,15637,PA,Warminster,Pulse Red,GRA,https://www.hertzcarsales.com/certified/Hyundai/2019-Hyundai-Kona-57b715410a0e0a1774ba5a3bee4b93bc.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KM8K1CAA5KU297336,18974,All-wheel Drive,primary,SE,57b715410a0e0a1774ba5a3bee4b93bc,hertzcarsaleswarminster
0.0,15713,0,Mitsubishi,27459,2019,Outlander Sport,CUV,15713,PA,Warminster,Octane Blue,null,https://www.hertzcarsales.com/certified/Mitsubishi/2019-Mitsubishi-Outlander+Sport-3cb4470a0a0e0adf45cbab02b4f4f3bc.htm,4x4,Automatic,23,I-4 cyl,4,JA4AR3AU8KU020712,18974,4x4,primary,2.0 ES,3cb4470a0a0e0adf45cbab02b4f4f3bc,hertzcarsaleswarminster
0.0,16321,0,Ford,43553,2018,Edge,SUV,16321,PA,Warminster,Magnetic,BLA,https://www.hertzcarsales.com/certified/Ford/2018-Ford-Edge-c57aaf020a0e0a6b10e26e5195d2bb32.htm,Front-wheel Drive,Automatic,20,I-4 cyl,4,2FMPK3J97JBB86848,18974,Front-wheel Drive,primary,SEL,c57aaf020a0e0a6b10e26e5195d2bb32,hertzcarsaleswarminster
0.0,16779,0,Chevrolet,54010,2019,Equinox,SUV,16779,PA,Warminster,null,null,https://www.hertzcarsales.com/certified/Chevrolet/2019-Chevrolet-Equinox-cf123cc20a0e0ae823c005a315335208.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2GNAXUEVXK6147407,18974,All-wheel Drive,primary,LT,cf123cc20a0e0ae823c005a315335208,hertzcarsaleswarminster
0.0,16972,0,Jeep,44541,2018,Renegade,SUV,16972,PA,Warminster,Alpine White,Black,https://www.hertzcarsales.com/certified/Jeep/2018-Jeep-Renegade-d51e67c00a0e0adf2ba66a5903c1289d.htm,4x4,Automatic,21,I-4 cyl,4,ZACCJBCB9JPH14000,18974,4x4,primary,Trailhawk,d51e67c00a0e0adf2ba66a5903c1289d,hertzcarsaleswarminster
0.0,17243,0,Kia,14349,2019,Niro,SUV,17243,PA,Warminster,Snow White Pearl,null,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Niro-5080e6970a0e0ae77f0ab89eb19213e7.htm,Front-wheel Drive,Automatic,52,I-4 cyl,4,KNDCB3LC9K5259025,18974,Front-wheel Drive,primary,FE,5080e6970a0e0ae77f0ab89eb19213e7,hertzcarsaleswarminster
0.0,17372,0,Kia,15198,2019,Niro,SUV,17372,PA,Warminster,Snow White Pearl,null,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Niro-5080ea9e0a0e0ae77f0ab89e8664bbac.htm,Front-wheel Drive,Automatic,52,I-4 cyl,4,KNDCB3LC9K5259039,18974,Front-wheel Drive,primary,FE,5080ea9e0a0e0ae77f0ab89e8664bbac,hertzcarsaleswarminster
0.0,17570,0,Kia,31993,2017,Sportage,SUV,17570,PA,Warminster,Black Cherry,null,https://www.hertzcarsales.com/certified/Kia/2017-Kia-Sportage-15dd8fd90a0e0a172e99ee0d33c94f71.htm,All-wheel Drive,Automatic,21,I-4 cyl,4,KNDPNCAC8H7104703,18974,All-wheel Drive,primary,LX,15dd8fd90a0e0a172e99ee0d33c94f71,hertzcarsaleswarminster
0.0,17881,0,GMC,39815,2019,Terrain,SUV,17881,PA,Warminster,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-eb018a580a0e0a6b32d029a172ca4749.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV8KL205472,18974,Front-wheel Drive,primary,SLT,eb018a580a0e0a6b32d029a172ca4749,hertzcarsaleswarminster
0.0,17959,0,Nissan,83959,2018,Pathfinder,SUV,17959,PA,Warminster,null,null,https://www.hertzcarsales.com/certified/Nissan/2018-Nissan-Pathfinder-d51e69000a0e0adf2ba66a5980870c19.htm,4x4,Automatic,19,V-6 cyl,4,5N1DR2MM4JC646539,18974,4x4,primary,S,d51e69000a0e0adf2ba66a5980870c19,hertzcarsaleswarminster
0.0,17995,0,Kia,41545,2019,Sorento,SUV,17995,PA,Warminster,Silver,Sparklin,BLA,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Sorento-7583dd520a0e0ae7126286ae78f92a56.htm,All-wheel Drive,Automatic,19,V-6 cyl,4,5XYPGDA52KG482057,18974,All-wheel Drive,primary,3.3L LX,7583dd520a0e0ae7126286ae78f92a56,hertzcarsaleswarminster
0.0,18095,0,Toyota,19045,2019,C-HR,SUV,18095,PA,Warminster,Magnetic Gray,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-2df7b66c0a0d04fe2c2a31a0ddfe1987.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX4K1036415,18974,Front-wheel Drive,primary,XLE,2df7b66c0a0d04fe2c2a31a0ddfe1987,hertzcarsaleswarminster
0.0,18200,0,Kia,38087,2019,Niro,SUV,18200,PA,Warminster,Snow White Pearl,BLA,https://www.hertzcarsales.com/certified/Kia/2019-Kia-Niro-c9418aef0a0e0ae752b0f28d14087286.htm,Front-wheel Drive,Automatic,51,I-4 cyl,4,KNDCB3LC1K5219070,18974,Front-wheel Drive,primary,LX,c9418aef0a0e0ae752b0f28d14087286,hertzcarsaleswarminster
0.0,18693,0,Jeep,43821,2019,Cherokee,SUV,18693,PA,Warminster,White,Bright,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-d51e63440a0e0adf2ba66a59c0d01273.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDXXKD165561,18974,4x4,primary,Limited,d51e63440a0e0adf2ba66a59c0d01273,hertzcarsaleswarminster
0.0,18990,0,Jeep,42753,2019,Cherokee,SUV,18990,PA,Warminster,Granite Crystal,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-ab3ac9340a0e0a1720ee2fe39766d3ac.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX2KD303917,18974,4x4,primary,Limited,ab3ac9340a0e0a1720ee2fe39766d3ac,hertzcarsaleswarminster
0.0,19298,0,Toyota,23751,2019,C-HR,SUV,19298,PA,Warminster,Magnetic Gray,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-C-HR-582e12210a0d0cc707ca891d066b8fbd.htm,Front-wheel Drive,Automatic,27,I-4 cyl,4,JTNKHMBX6K1041969,18974,Front-wheel Drive,primary,XLE,582e12210a0d0cc707ca891d066b8fbd,hertzcarsaleswarminster
0.0,19398,0,Nissan,17025,2020,Rogue,SUV,19398,PA,Warminster,Magnetic Black Pearl,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-2df7b4c70a0e0ae7126286aeef46afa5.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MVXLP512289,18974,All-wheel Drive,primary,S,2df7b4c70a0e0ae7126286aeef46afa5,hertzcarsaleswarminster
0.0,19500,0,GMC,43451,2019,Terrain,SUV,19500,PA,Warminster,Quicksilver,BLA,https://www.hertzcarsales.com/certified/GMC/2019-GMC-Terrain-a53cbf8e0a0e0adf6a79f82d2fd76ec6.htm,Front-wheel Drive,Automatic,26,I-4 cyl,4,3GKALPEV7KL174621,18974,Front-wheel Drive,primary,SLT,a53cbf8e0a0e0adf6a79f82d2fd76ec6,hertzcarsaleswarminster
0.0,19598,0,Nissan,13803,2020,Rogue,SUV,19598,PA,Warminster,Magnetic Black Pearl,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Rogue-2df7b3c90a0e0ae7126286ae20b48daf.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,KNMAT2MV0LP512110,18974,All-wheel Drive,primary,S,2df7b3c90a0e0ae7126286ae20b48daf,hertzcarsaleswarminster
0.0,19700,0,Nissan,8819,2020,Kicks,SUV,19700,PA,Warminster,Super Black,Charcoal,https://www.hertzcarsales.com/certified/Nissan/2020-Nissan-Kicks-c94189bb0a0e0ae752b0f28d6068e09b.htm,Front-wheel Drive,Automatic,31,I-4 cyl,4,3N1CP5CV2LL491890,18974,Front-wheel Drive,primary,SV,c94189bb0a0e0ae752b0f28d6068e09b,hertzcarsaleswarminster
0.0,20481,0,Jeep,20637,2019,Compass,SUV,20481,PA,Warminster,White,Ruby Red/Black,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Compass-84d0dd630a0e0adf34645427557508ec.htm,4x4,Automatic,22,I-4 cyl,4,3C4NJDDB1KT733315,18974,4x4,primary,Trailhawk,84d0dd630a0e0adf34645427557508ec,hertzcarsaleswarminster
0.0,20948,0,Jeep,29086,2019,Compass,SUV,20948,PA,Warminster,White,Ruby Red/Black,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Compass-bef44ba80a0e0a175862f2ef46b5c1d4.htm,4x4,Automatic,22,I-4 cyl,4,3C4NJDDB3KT722042,18974,4x4,primary,Trailhawk,bef44ba80a0e0a175862f2ef46b5c1d4,hertzcarsaleswarminster
0.0,20972,0,Jeep,39560,2019,Cherokee,SUV,20972,PA,Warminster,Velvet Red Pearlcoat,BLA,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Cherokee-bef44a180a0e0a175862f2efb41cd582.htm,4x4,Automatic,19,V-6 cyl,4,1C4PJMDX5KD304320,18974,4x4,primary,Limited,bef44a180a0e0a175862f2efb41cd582,hertzcarsaleswarminster
0.0,21698,0,Jeep,13423,2019,Compass,SUV,21698,PA,Warminster,null,null,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Compass-77071d9b0a0e0adf45cbab02e95399ea.htm,4x4,Automatic,22,I-4 cyl,4,3C4NJDCB6KT747695,18974,4x4,primary,Limited,77071d9b0a0e0adf45cbab02e95399ea,hertzcarsaleswarminster
0.0,21867,0,Jeep,19801,2019,Compass,SUV,21867,PA,Warminster,White,Ruby Red/Black,https://www.hertzcarsales.com/certified/Jeep/2019-Jeep-Compass-bef44aa90a0e0a175862f2ef7a6f75fe.htm,4x4,Automatic,22,I-4 cyl,4,3C4NJDDB8KT748040,18974,4x4,primary,Trailhawk,bef44aa90a0e0a175862f2ef7a6f75fe,hertzcarsaleswarminster
0.0,22753,0,Kia,22414,2020,Sorento,SUV,22753,PA,Warminster,Gravity Gray,BLA,https://www.hertzcarsales.com/certified/Kia/2020-Kia-Sorento-c9418ac30a0e0ae752b0f28dae3f7d93.htm,Front-wheel Drive,Automatic,19,V-6 cyl,4,5XYPG4A56LG616084,18974,Front-wheel Drive,primary,3.3L LX,c9418ac30a0e0ae752b0f28dae3f7d93,hertzcarsaleswarminster
0.0,23516,0,Toyota,31785,2019,RAV4,SUV,23516,PA,Warminster,Super White,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-57b718900a0d04fe624e8cef913d15bc.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,JTMP1RFV8KD502754,18974,All-wheel Drive,primary,XLE,57b718900a0d04fe624e8cef913d15bc,hertzcarsaleswarminster
0.0,23695,0,Toyota,30440,2019,RAV4,SUV,23695,PA,Warminster,Super White,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-ea5adea30a0d0cc771fb37456eba3d7b.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2T3P1RFVXKW029166,18974,All-wheel Drive,primary,XLE,ea5adea30a0d0cc771fb37456eba3d7b,hertzcarsaleswarminster
0.0,23795,0,Toyota,29713,2019,RAV4,SUV,23795,PA,Warminster,Gray,Magnetic,BLA,https://www.hertzcarsales.com/certified/Toyota/2019-Toyota-RAV4-bef455da0a0d0cc73bf270c80cdb5553.htm,All-wheel Drive,Automatic,25,I-4 cyl,4,2T3P1RFV9KW026792,18974,All-wheel Drive,primary,XLE,bef455da0a0d0cc73bf270c80cdb5553,hertzcarsaleswarminster
0.0,24493,0,Jeep,50094,2016,Wrangler JK Unlimited,SUV,24493,PA,Warminster,Bright White,null,https://www.hertzcarsales.com/certified/Jeep/2016-Jeep-Wrangler+JK+Unlimited-e6c603b60a0e0adf76b9551f4ad7344b.htm,4x4,Manual,16,V-6 cyl,4,1C4HJWDG8GL159769,18974,4x4,primary,Sport,e6c603b60a0e0adf76b9551f4ad7344b,hertzcarsaleswarminster
